id_cliente,Caminho Francês,Caminho Português,Caminho Primitivo,Caminho do Norte,Via Francigena
CLI000581,0.0,0.0,0.0,0.0,8.0
CLI000583,0.0,0.0,0.0,0.0,8.0
CLI000584,0.0,8.0,0.0,0.0,0.0
CLI000585,0.0,7.0,7.5,9.0,8.0
CLI000586,0.0,7.5,8.0,9.0,0.0
CLI000588,7.5,0.0,0.0,0.0,0.0
CLI000589,8.5,0.0,0.0,8.0,0.0
CLI000590,7.0,8.0,8.0,0.0,9.0
CLI000591,0.0,8.0,8.0,8.0,0.0
CLI000592,0.0,0.0,8.5,9.0,0.0
CLI000593,0.0,0.0,0.0,0.0,7.5
CLI000594,7.0,0.0,9.0,0.0,10.0
CLI000595,8.0,0.0,0.0,8.0,0.0
CLI000596,8.0,9.0,0.0,8.0,0.0
CLI000597,8.0,7.5,8.0,0.0,0.0
CLI000599,8.5,7.0,0.0,8.0,8.0
CLI000600,0.0,0.0,0.0,8.0,8.0
CLI000601,7.0,8.0,0.0,0.0,0.0
CLI000602,0.0,8.0,0.0,8.0,0.0
CLI000603,8.0,8.5,0.0,8.0,0.0
CLI000604,7.5,0.0,0.0,0.0,0.0
CLI000605,8.0,0.0,7.5,0.0,0.0
CLI000606,0.0,0.0,0.0,0.0,8.0
CLI000607,0.0,0.0,7.0,0.0,8.0
CLI000608,0.0,8.0,8.0,0.0,0.0
CLI000609,0.0,0.0,7.0,8.0,0.0
CLI000610,0.0,0.0,9.0,0.0,0.0
CLI000611,0.0,8.5,0.0,0.0,7.0
CLI000612,0.0,7.0,7.0,0.0,0.0
CLI000613,9.0,9.0,0.0,0.0,0.0
CLI000614,0.0,8.0,0.0,0.0,0.0
CLI000615,0.0,9.0,7.0,10.0,0.0
CLI000616,0.0,7.5,0.0,0.0,8.0
CLI000617,0.0,8.0,8.5,0.0,7.0
CLI000618,0.0,0.0,9.0,9.0,0.0
CLI000619,0.0,0.0,8.0,0.0,9.0
CLI000620,8.0,0.0,9.0,10.0,0.0
CLI000621,0.0,9.0,0.0,9.0,0.0
CLI000622,0.0,0.0,0.0,0.0,7.0
CLI000623,0.0,0.0,0.0,8.0,8.0
CLI000624,0.0,9.0,9.0,8.0,8.0
CLI000625,8.0,0.0,0.0,8.0,0.0
CLI000626,0.0,8.0,8.0,7.0,0.0
CLI000627,8.5,0.0,9.0,0.0,0.0
CLI000628,0.0,0.0,0.0,9.0,0.0
CLI000629,0.0,8.0,0.0,8.0,0.0
CLI000631,0.0,9.0,0.0,0.0,0.0
CLI000632,0.0,0.0,8.0,0.0,0.0
CLI000633,7.0,0.0,0.0,7.0,0.0
CLI000634,8.0,0.0,0.0,8.0,0.0
CLI000635,9.0,0.0,7.0,6.0,7.5
CLI000636,9.0,0.0,9.0,8.0,0.0
CLI000637,0.0,8.0,0.0,0.0,0.0
CLI000638,8.0,0.0,0.0,0.0,8.0
CLI000639,0.0,0.0,8.0,0.0,0.0
CLI000640,8.0,0.0,0.0,7.0,9.0
CLI000641,9.0,0.0,0.0,8.0,6.0
CLI000643,8.333333333333334,7.0,0.0,8.0,8.0
CLI000646,0.0,8.5,0.0,8.0,0.0
CLI000647,8.0,0.0,8.0,0.0,0.0
CLI000648,0.0,6.0,0.0,0.0,9.0
CLI000649,8.0,0.0,0.0,7.0,0.0
CLI000650,0.0,0.0,7.0,0.0,8.0
CLI000651,7.0,0.0,0.0,0.0,0.0
CLI000652,7.0,0.0,7.0,0.0,0.0
CLI000653,9.0,0.0,0.0,0.0,0.0
CLI000654,0.0,0.0,0.0,8.0,8.0
CLI000655,0.0,0.0,8.5,7.0,0.0
CLI000656,7.5,0.0,0.0,0.0,0.0
CLI000657,8.666666666666666,0.0,9.0,8.0,7.0
CLI000658,0.0,9.0,0.0,0.0,10.0
CLI000659,0.0,0.0,8.0,0.0,7.0
CLI000660,0.0,0.0,7.0,0.0,8.0
CLI000661,7.0,0.0,7.5,0.0,0.0
CLI000662,0.0,9.0,8.0,7.5,0.0
CLI000663,0.0,0.0,10.0,0.0,0.0
CLI000664,10.0,0.0,7.5,8.0,0.0
CLI000665,0.0,0.0,0.0,8.5,8.0
CLI000666,0.0,0.0,9.0,8.0,0.0
CLI000667,8.0,8.0,8.0,0.0,7.0
CLI000668,8.0,0.0,7.5,0.0,0.0
CLI000669,0.0,0.0,0.0,8.0,0.0
CLI000670,9.0,0.0,0.0,0.0,8.0
CLI000671,0.0,0.0,0.0,6.0,0.0
CLI000672,8.0,7.0,0.0,8.0,0.0
CLI000674,0.0,0.0,7.666666666666667,0.0,0.0
CLI000675,0.0,0.0,8.0,0.0,9.0
CLI000676,8.5,0.0,0.0,0.0,6.0
CLI000677,8.0,0.0,0.0,0.0,0.0
CLI000678,0.0,0.0,9.0,9.0,8.5
CLI000679,10.0,0.0,8.0,0.0,0.0
CLI000680,0.0,0.0,8.0,0.0,0.0
CLI000682,0.0,9.0,8.0,7.0,0.0
CLI000683,0.0,9.5,7.0,7.0,0.0
CLI000684,8.0,8.0,9.0,0.0,0.0
CLI000685,8.5,0.0,10.0,0.0,0.0
CLI000686,0.0,0.0,0.0,0.0,9.0
CLI000687,8.0,0.0,8.0,8.0,7.0
CLI000688,8.0,0.0,0.0,0.0,0.0
CLI000689,8.0,10.0,7.0,0.0,0.0
CLI000690,0.0,8.0,9.0,0.0,8.0
CLI000691,0.0,9.0,8.0,8.0,0.0
CLI000692,0.0,0.0,8.0,0.0,9.0
CLI000693,0.0,0.0,0.0,9.0,0.0
CLI000694,0.0,0.0,7.0,0.0,0.0
CLI000695,0.0,8.0,0.0,8.0,8.0
CLI000697,8.0,8.0,0.0,0.0,0.0
CLI000698,0.0,0.0,10.0,0.0,8.0
CLI000699,0.0,0.0,10.0,8.0,9.0
CLI000700,0.0,8.0,0.0,8.0,0.0
CLI000701,7.0,0.0,0.0,8.0,0.0
CLI000702,9.0,0.0,6.5,0.0,0.0
CLI000704,8.0,9.0,0.0,8.5,7.0
CLI000705,0.0,0.0,10.0,10.0,8.0
CLI000706,0.0,9.0,7.0,7.0,0.0
CLI000707,8.0,0.0,7.5,0.0,0.0
CLI000709,0.0,0.0,0.0,8.0,0.0
CLI000710,9.0,0.0,0.0,0.0,10.0
CLI000711,0.0,0.0,0.0,7.0,0.0
CLI000712,8.5,8.0,0.0,0.0,0.0
CLI000713,0.0,8.0,8.5,0.0,10.0
CLI000715,8.0,0.0,0.0,8.0,10.0
CLI000716,0.0,0.0,8.0,0.0,0.0
CLI000717,9.0,7.0,0.0,0.0,9.0
CLI000718,8.0,8.0,0.0,0.0,10.0
CLI000719,0.0,9.0,0.0,0.0,9.0
CLI000720,9.0,0.0,0.0,0.0,8.0
CLI000721,0.0,0.0,8.0,8.0,0.0
CLI000722,9.0,8.0,0.0,0.0,0.0
CLI000723,6.0,8.0,0.0,9.0,8.0
CLI000725,7.0,9.0,0.0,0.0,9.0
CLI000726,8.0,8.0,7.0,7.0,8.0
CLI000727,0.0,0.0,0.0,0.0,7.0
CLI000728,9.0,8.0,0.0,0.0,0.0
CLI000729,0.0,0.0,8.0,0.0,8.0
CLI000730,0.0,7.0,9.0,0.0,8.0
CLI000731,8.0,0.0,8.0,9.0,8.0
CLI000732,8.0,0.0,8.0,0.0,8.0
CLI000733,0.0,0.0,8.0,9.0,0.0
CLI000734,8.0,8.0,0.0,9.0,0.0
CLI000735,0.0,0.0,0.0,8.0,7.0
CLI000736,9.0,10.0,0.0,0.0,9.0
CLI000737,0.0,0.0,9.5,0.0,8.0
CLI000738,0.0,0.0,0.0,10.0,0.0
CLI000739,0.0,0.0,7.0,0.0,0.0
CLI000740,9.0,0.0,0.0,0.0,9.0
CLI000741,0.0,8.0,7.0,7.0,0.0
CLI000742,0.0,10.0,0.0,0.0,0.0
CLI000743,9.0,0.0,0.0,0.0,9.0
CLI000744,0.0,8.0,0.0,10.0,0.0
CLI000745,0.0,7.0,0.0,0.0,0.0
CLI000747,0.0,8.0,0.0,8.0,8.0
CLI000748,0.0,0.0,0.0,9.0,0.0
CLI000749,0.0,0.0,0.0,9.0,0.0
CLI000750,8.0,7.0,8.5,0.0,0.0
CLI000752,0.0,7.0,7.0,0.0,9.5
CLI000753,0.0,7.0,9.0,6.0,0.0
CLI000754,8.0,0.0,7.0,0.0,0.0
CLI000755,8.0,0.0,9.0,9.0,7.0
CLI000756,0.0,7.0,0.0,8.0,0.0
CLI000758,0.0,8.0,7.0,0.0,8.0
CLI000759,0.0,7.0,0.0,9.0,0.0
CLI000760,0.0,9.0,8.0,0.0,0.0
CLI000761,8.0,8.0,8.0,0.0,0.0
CLI000762,0.0,7.0,8.0,0.0,0.0
CLI000763,0.0,8.0,0.0,8.0,0.0
CLI000765,0.0,7.0,0.0,0.0,7.5
CLI000766,0.0,0.0,9.0,8.5,9.0
CLI000767,7.0,9.0,9.0,9.0,0.0
CLI000768,0.0,8.0,0.0,9.0,9.0
CLI000770,0.0,7.0,9.0,0.0,0.0
CLI000771,9.0,8.0,0.0,0.0,0.0
CLI000772,0.0,8.0,9.0,8.5,0.0
CLI000773,6.0,0.0,0.0,7.0,7.0
CLI000774,7.0,9.0,0.0,0.0,7.333333333333333
CLI000775,9.0,7.0,8.0,0.0,0.0
CLI000776,0.0,8.0,7.0,0.0,8.0
CLI000777,0.0,0.0,7.0,0.0,8.0
CLI000778,8.0,8.0,8.0,0.0,0.0
CLI000779,0.0,0.0,0.0,8.0,0.0
CLI000780,8.0,0.0,0.0,8.0,0.0
CLI000781,0.0,9.0,0.0,7.5,8.0
CLI000783,9.0,0.0,0.0,0.0,0.0
CLI000784,0.0,0.0,0.0,0.0,8.0
CLI000785,0.0,0.0,0.0,0.0,9.0
CLI000786,8.333333333333334,0.0,0.0,0.0,0.0
CLI000788,0.0,9.0,0.0,0.0,8.0
CLI000789,0.0,0.0,9.0,0.0,0.0
CLI000790,0.0,8.0,0.0,8.0,0.0
CLI000791,8.0,8.75,0.0,0.0,0.0
CLI000792,7.0,0.0,0.0,8.0,0.0
CLI000793,7.0,0.0,0.0,0.0,0.0
CLI000794,0.0,0.0,8.5,8.0,10.0
CLI000795,0.0,0.0,0.0,0.0,8.0
CLI000796,0.0,0.0,0.0,7.0,0.0
CLI000797,8.0,0.0,9.0,0.0,0.0
CLI000798,0.0,0.0,9.0,0.0,0.0
CLI000799,0.0,0.0,7.0,0.0,8.0
CLI000800,8.0,0.0,7.0,8.0,0.0
CLI000801,0.0,0.0,0.0,9.0,0.0
CLI000802,0.0,9.0,0.0,0.0,0.0
CLI000803,9.0,0.0,0.0,8.0,0.0
CLI000804,0.0,8.0,8.0,7.0,0.0
CLI000807,0.0,0.0,9.0,0.0,0.0
CLI000808,0.0,7.0,0.0,0.0,0.0
CLI000809,8.0,0.0,0.0,0.0,0.0
CLI000810,0.0,9.0,7.5,0.0,0.0
CLI000811,8.0,8.0,0.0,9.0,0.0
CLI000812,9.0,0.0,7.0,0.0,0.0
CLI000813,0.0,8.0,0.0,0.0,7.0
CLI000814,7.0,10.0,7.0,0.0,0.0
CLI000815,0.0,0.0,0.0,0.0,10.0
CLI000816,7.0,0.0,0.0,9.0,0.0
CLI000818,0.0,9.0,9.0,9.0,0.0
CLI000819,0.0,0.0,0.0,0.0,9.0
CLI000820,0.0,8.5,8.0,0.0,8.0
CLI000821,8.0,9.0,9.0,8.0,0.0
CLI000822,0.0,8.0,8.0,9.0,0.0
CLI000823,0.0,9.0,0.0,8.5,8.0
CLI000824,0.0,9.0,7.0,0.0,9.0
CLI000825,0.0,0.0,0.0,0.0,8.0
CLI000827,0.0,0.0,7.0,0.0,7.0
CLI000829,0.0,9.0,8.0,8.333333333333334,8.0
CLI000830,9.0,0.0,8.0,0.0,0.0
CLI000831,0.0,0.0,0.0,7.0,9.0
CLI000832,0.0,10.0,0.0,0.0,0.0
CLI000833,0.0,8.0,0.0,7.5,7.0
CLI000834,7.0,0.0,8.0,9.0,8.0
CLI000836,0.0,8.0,0.0,0.0,0.0
CLI000837,0.0,8.5,0.0,0.0,0.0
CLI000838,8.0,8.0,0.0,8.0,0.0
CLI000839,0.0,8.0,0.0,0.0,10.0
CLI000840,0.0,0.0,0.0,0.0,7.0
CLI000841,0.0,0.0,0.0,8.0,8.0
CLI000842,0.0,7.666666666666667,0.0,0.0,0.0
CLI000843,8.0,8.0,0.0,7.0,0.0
CLI000844,0.0,0.0,0.0,10.0,0.0
CLI000846,0.0,7.0,0.0,0.0,0.0
CLI000847,0.0,0.0,0.0,0.0,8.0
CLI000848,9.0,8.0,7.0,0.0,0.0
CLI000849,0.0,0.0,0.0,0.0,7.0
CLI000850,0.0,0.0,0.0,0.0,9.0
CLI000852,0.0,8.0,0.0,0.0,8.0
CLI000853,7.5,8.5,0.0,0.0,9.5
CLI000854,0.0,8.0,0.0,0.0,0.0
CLI000855,0.0,0.0,0.0,9.0,0.0
CLI000856,0.0,0.0,0.0,0.0,8.0
CLI000857,0.0,9.0,9.0,0.0,7.0
CLI000858,8.0,9.0,0.0,0.0,0.0
CLI000859,0.0,8.5,0.0,7.0,0.0
CLI000860,0.0,9.0,8.0,7.0,9.5
CLI000861,8.0,0.0,0.0,0.0,0.0
CLI000862,9.0,0.0,0.0,0.0,7.0
CLI000866,0.0,0.0,8.0,0.0,0.0
CLI000867,0.0,8.0,8.0,0.0,0.0
CLI000868,9.0,9.5,0.0,8.0,0.0
CLI000869,0.0,9.0,10.0,0.0,6.0
CLI000870,0.0,0.0,0.0,0.0,9.0
CLI000871,8.666666666666666,0.0,0.0,0.0,0.0
CLI000872,0.0,0.0,8.0,7.0,0.0
CLI000873,0.0,8.0,8.0,0.0,0.0
CLI000874,8.0,8.0,9.0,0.0,0.0
CLI000875,0.0,0.0,7.0,0.0,0.0
CLI000876,0.0,0.0,0.0,0.0,8.0
CLI000878,0.0,0.0,10.0,0.0,0.0
CLI000879,7.0,9.0,0.0,0.0,0.0
CLI000880,8.0,0.0,0.0,0.0,9.0
CLI000881,0.0,8.0,0.0,9.0,0.0
CLI000882,0.0,0.0,0.0,0.0,7.0
CLI000883,0.0,7.0,0.0,8.0,0.0
CLI000884,0.0,8.0,0.0,0.0,7.5
CLI000885,0.0,0.0,8.0,0.0,8.5
CLI000886,0.0,0.0,8.0,0.0,0.0
CLI000887,8.0,9.0,0.0,0.0,9.0
CLI000888,0.0,8.5,0.0,0.0,8.0
CLI000889,0.0,7.0,10.0,0.0,9.0
CLI000890,0.0,0.0,8.0,0.0,8.0
CLI000891,9.0,0.0,0.0,0.0,8.0
CLI000892,0.0,8.0,0.0,0.0,0.0
CLI000893,0.0,0.0,7.0,0.0,0.0
CLI000894,0.0,8.0,9.0,0.0,9.0
CLI000895,8.0,0.0,10.0,0.0,0.0
CLI000896,9.0,7.0,0.0,0.0,0.0
CLI000897,0.0,0.0,7.5,9.0,8.0
CLI000898,0.0,0.0,10.0,0.0,8.0
CLI000899,0.0,0.0,8.5,7.5,8.0
CLI000900,0.0,10.0,9.0,0.0,0.0
CLI000902,0.0,9.0,0.0,10.0,7.0
CLI000903,9.0,0.0,9.0,9.0,0.0
CLI000904,0.0,9.0,0.0,0.0,0.0
CLI000905,8.0,0.0,0.0,0.0,7.0
CLI000906,9.0,0.0,8.0,0.0,8.5
CLI000907,9.0,7.0,0.0,0.0,8.0
CLI000908,7.0,0.0,9.0,0.0,8.0
CLI000909,0.0,0.0,8.0,0.0,8.0
CLI000910,0.0,8.0,9.0,0.0,0.0
CLI000911,7.5,9.0,9.0,0.0,8.0
CLI000912,8.0,7.0,0.0,8.0,9.0
CLI000913,0.0,0.0,8.0,0.0,0.0
CLI000914,10.0,8.0,0.0,0.0,0.0
CLI000915,0.0,10.0,8.0,0.0,7.0
CLI000916,0.0,10.0,0.0,7.0,0.0
CLI000917,0.0,9.0,0.0,10.0,0.0
CLI000918,0.0,8.0,0.0,7.0,0.0
CLI000919,0.0,0.0,8.0,0.0,8.0
CLI000920,0.0,8.0,0.0,0.0,0.0
CLI000921,0.0,7.0,0.0,0.0,0.0
CLI000922,9.0,6.0,0.0,0.0,9.0
CLI000923,0.0,8.0,0.0,0.0,0.0
CLI000924,0.0,0.0,0.0,8.0,0.0
CLI000925,0.0,0.0,0.0,0.0,7.0
CLI000926,9.0,9.0,9.0,0.0,8.0
CLI000927,8.0,9.0,0.0,0.0,0.0
CLI000928,0.0,0.0,0.0,8.5,0.0
CLI000929,9.0,0.0,0.0,0.0,0.0
CLI000930,0.0,0.0,0.0,8.0,7.0
CLI000931,0.0,0.0,0.0,8.0,0.0
CLI000932,0.0,0.0,9.0,0.0,7.0
CLI000933,0.0,0.0,0.0,8.0,8.0
CLI000934,7.666666666666667,0.0,0.0,8.0,0.0
CLI000935,0.0,0.0,0.0,7.0,0.0
CLI000936,0.0,0.0,0.0,7.0,0.0
CLI000937,0.0,0.0,0.0,0.0,9.0
CLI000938,0.0,0.0,7.0,0.0,0.0
CLI000939,0.0,0.0,7.0,8.5,0.0
CLI000940,7.5,0.0,0.0,7.5,0.0
CLI000941,0.0,7.0,8.0,9.0,0.0
CLI000942,8.0,0.0,0.0,0.0,0.0
CLI000943,0.0,0.0,0.0,8.75,10.0
CLI000944,7.5,8.0,0.0,0.0,9.0
CLI000945,0.0,8.0,10.0,7.0,0.0
CLI000946,0.0,0.0,7.5,0.0,0.0
CLI000947,0.0,0.0,8.0,0.0,9.5
CLI000948,10.0,0.0,7.0,0.0,8.0
CLI000950,0.0,0.0,0.0,0.0,8.0
CLI000951,0.0,0.0,0.0,7.0,0.0
CLI000952,0.0,0.0,9.0,0.0,8.5
CLI000953,9.0,8.0,0.0,0.0,0.0
CLI000957,0.0,10.0,0.0,8.0,0.0
CLI000958,0.0,0.0,9.0,8.0,0.0
CLI000959,0.0,0.0,8.0,0.0,0.0
CLI000960,8.0,0.0,8.5,0.0,0.0
CLI000961,0.0,8.5,0.0,7.0,8.0
CLI000962,0.0,0.0,8.0,0.0,10.0
CLI000963,0.0,8.0,8.0,8.0,10.0
CLI000964,8.5,0.0,7.5,0.0,9.0
CLI000965,0.0,7.0,0.0,0.0,8.0
CLI000966,8.0,8.0,0.0,0.0,0.0
CLI000967,0.0,0.0,8.0,0.0,0.0
CLI000968,0.0,0.0,0.0,8.0,10.0
CLI000969,9.0,0.0,8.0,7.0,9.0
CLI000970,0.0,8.0,0.0,8.0,8.0
CLI000971,8.0,8.0,8.0,0.0,10.0
CLI000972,0.0,8.0,8.0,0.0,9.0
CLI000974,0.0,8.0,0.0,7.5,7.0
CLI000975,7.0,0.0,9.0,7.0,9.0
CLI000976,9.0,0.0,0.0,0.0,8.0
CLI000977,0.0,7.0,0.0,0.0,0.0
CLI000978,0.0,0.0,8.0,9.0,0.0
CLI000979,8.0,10.0,0.0,0.0,8.0
CLI000980,9.0,10.0,0.0,7.0,9.0
CLI000981,0.0,0.0,9.0,0.0,10.0
CLI000982,7.0,9.0,0.0,0.0,0.0
CLI000983,0.0,0.0,8.0,0.0,0.0
CLI000984,8.0,0.0,0.0,9.0,0.0
CLI000985,9.0,0.0,0.0,0.0,0.0
CLI000986,0.0,7.5,0.0,0.0,0.0
CLI000987,0.0,0.0,7.0,8.0,8.0
CLI000988,0.0,0.0,7.5,0.0,8.0
CLI000989,8.0,0.0,0.0,9.0,8.5
CLI000990,8.0,0.0,7.0,0.0,0.0
CLI000991,0.0,8.0,0.0,0.0,0.0
CLI000992,8.0,0.0,8.0,0.0,0.0
CLI000993,0.0,0.0,0.0,8.0,8.0
CLI000994,0.0,9.0,0.0,7.0,0.0
CLI000995,0.0,9.0,7.0,9.0,0.0
CLI000996,0.0,0.0,0.0,7.0,8.0
CLI000997,0.0,0.0,0.0,8.0,0.0
CLI000998,0.0,9.0,0.0,7.5,0.0
CLI000999,0.0,9.0,0.0,9.0,9.0
CLI001000,9.0,0.0,8.0,0.0,7.0
CLI001001,9.0,0.0,0.0,0.0,0.0
CLI001002,0.0,0.0,8.0,8.5,9.0
CLI001003,0.0,0.0,7.5,8.0,0.0
CLI001004,8.0,0.0,7.0,9.0,0.0
CLI001005,0.0,8.0,0.0,0.0,0.0
CLI001007,0.0,0.0,0.0,9.0,10.0
CLI001008,7.666666666666667,8.0,7.0,0.0,7.0
CLI001009,0.0,9.0,8.0,10.0,8.0
CLI001010,9.0,0.0,0.0,9.0,0.0
CLI001011,0.0,8.0,8.0,8.0,0.0
CLI001013,0.0,0.0,8.0,10.0,0.0
CLI001014,8.0,0.0,8.0,0.0,0.0
CLI001015,0.0,0.0,7.0,8.0,9.0
CLI001016,10.0,8.0,8.5,0.0,0.0
CLI001018,0.0,0.0,8.0,0.0,8.0
CLI001019,0.0,9.0,8.5,0.0,9.0
CLI001020,7.0,9.0,7.0,0.0,0.0
CLI001021,0.0,0.0,8.0,0.0,0.0
CLI001022,0.0,7.0,9.0,0.0,9.0
CLI001023,0.0,0.0,0.0,8.0,0.0
CLI001024,8.0,0.0,0.0,8.0,0.0
CLI001025,8.0,0.0,9.5,0.0,0.0
CLI001026,8.0,0.0,0.0,0.0,7.0
CLI001027,8.0,0.0,9.0,0.0,0.0
CLI001029,0.0,8.0,0.0,9.0,0.0
CLI001030,0.0,8.0,0.0,0.0,0.0
CLI001031,0.0,0.0,8.0,7.0,8.666666666666666
CLI001032,8.0,0.0,7.5,8.0,0.0
CLI001033,0.0,9.0,0.0,0.0,0.0
CLI001034,0.0,8.0,0.0,0.0,0.0
CLI001035,0.0,0.0,0.0,8.0,9.0
CLI001036,10.0,0.0,0.0,7.0,0.0
CLI001037,0.0,0.0,0.0,0.0,6.0
CLI001038,0.0,7.0,0.0,0.0,0.0
CLI001039,0.0,0.0,0.0,8.0,0.0
CLI001040,7.0,0.0,9.0,0.0,7.0
CLI001041,0.0,0.0,0.0,0.0,7.0
CLI001042,7.0,0.0,8.0,9.0,0.0
CLI001043,9.0,9.0,0.0,0.0,7.0
CLI001044,9.0,0.0,6.0,0.0,0.0
CLI001045,0.0,0.0,8.0,9.0,0.0
CLI001046,0.0,0.0,0.0,0.0,6.0
CLI001047,8.0,9.0,0.0,0.0,0.0
CLI001048,0.0,7.0,10.0,8.0,0.0
CLI001049,0.0,8.0,0.0,9.0,0.0
CLI001050,0.0,7.0,0.0,8.0,0.0
CLI001051,8.5,7.0,10.0,8.0,8.0
CLI001052,0.0,8.0,9.0,9.0,7.5
CLI001053,0.0,0.0,0.0,8.0,0.0
CLI001054,0.0,0.0,0.0,8.0,8.0
CLI001055,0.0,6.0,0.0,0.0,0.0
CLI001057,0.0,0.0,0.0,0.0,9.0
CLI001058,7.5,0.0,0.0,0.0,0.0
CLI001059,8.0,9.0,0.0,0.0,0.0
CLI001060,0.0,9.0,0.0,0.0,0.0
CLI001061,8.0,7.0,0.0,0.0,0.0
CLI001062,0.0,0.0,0.0,0.0,9.0
CLI001063,0.0,7.0,0.0,7.0,8.5
CLI001065,0.0,9.0,8.0,0.0,0.0
CLI001066,0.0,0.0,9.0,9.0,0.0
CLI001067,0.0,0.0,0.0,8.0,0.0
CLI001068,8.5,0.0,9.0,0.0,0.0
CLI001069,9.0,7.0,7.5,0.0,9.0
CLI001070,9.0,0.0,8.5,0.0,0.0
CLI001071,8.0,0.0,0.0,8.0,7.0
CLI001072,0.0,0.0,8.0,0.0,8.5
CLI001073,0.0,0.0,0.0,10.0,0.0
CLI001074,0.0,0.0,0.0,8.0,7.5
CLI001075,0.0,0.0,7.0,0.0,0.0
CLI001076,0.0,0.0,0.0,8.0,0.0
CLI001077,8.0,6.0,8.0,0.0,0.0
CLI001078,0.0,0.0,0.0,7.0,0.0
CLI001079,0.0,8.0,0.0,0.0,9.0
CLI001080,0.0,0.0,0.0,8.0,0.0
CLI001081,7.0,9.0,0.0,0.0,10.0
CLI001082,0.0,0.0,8.0,0.0,0.0
CLI001083,0.0,0.0,7.0,10.0,0.0
CLI001084,0.0,0.0,7.0,0.0,8.0
CLI001086,9.0,8.0,8.0,8.0,0.0
CLI001087,7.0,0.0,0.0,0.0,0.0
CLI001088,8.5,9.0,0.0,0.0,0.0
CLI001089,8.0,0.0,0.0,8.0,0.0
CLI001090,9.0,9.0,9.0,9.0,9.0
CLI001091,0.0,8.0,0.0,8.0,9.0
CLI001092,0.0,0.0,0.0,8.0,0.0
CLI001093,0.0,0.0,8.0,8.5,0.0
CLI001094,0.0,0.0,0.0,0.0,8.0
CLI001095,0.0,9.0,0.0,9.0,0.0
CLI001096,10.0,0.0,7.0,8.0,8.0
CLI001098,0.0,0.0,8.5,7.0,8.0
CLI001099,0.0,0.0,0.0,0.0,9.0
CLI001100,0.0,0.0,0.0,0.0,10.0
CLI001101,0.0,0.0,9.0,0.0,0.0
CLI001102,0.0,7.0,7.0,9.0,0.0
CLI001103,0.0,8.0,0.0,0.0,0.0
CLI001105,0.0,0.0,9.0,0.0,0.0
CLI001106,6.0,7.0,0.0,0.0,8.0
CLI001107,0.0,0.0,9.0,0.0,7.0
CLI001108,0.0,0.0,9.0,0.0,0.0
CLI001109,8.5,0.0,9.0,7.0,8.5
CLI001110,0.0,0.0,7.0,8.5,0.0
CLI001111,0.0,8.0,0.0,0.0,0.0
CLI001112,0.0,9.0,0.0,9.0,0.0
CLI001113,0.0,9.0,0.0,0.0,0.0
CLI001115,0.0,0.0,0.0,0.0,8.5
CLI001116,0.0,9.0,0.0,9.0,8.0
CLI001117,8.0,7.0,0.0,0.0,0.0
CLI001118,9.0,9.0,9.0,8.0,0.0
CLI001119,9.0,0.0,0.0,8.0,8.0
CLI001120,8.0,8.0,0.0,0.0,0.0
CLI001121,0.0,0.0,0.0,7.0,8.0
CLI001122,0.0,0.0,0.0,8.0,0.0
CLI001123,0.0,0.0,8.0,0.0,0.0
CLI001124,6.0,0.0,0.0,9.0,0.0
CLI001125,9.0,0.0,0.0,0.0,0.0
CLI001126,0.0,0.0,8.0,10.0,0.0
CLI001127,0.0,8.0,9.0,8.0,0.0
CLI001128,9.0,0.0,0.0,0.0,0.0
CLI001129,9.5,0.0,7.0,9.0,0.0
CLI001130,0.0,10.0,0.0,0.0,10.0
CLI001131,9.0,8.0,0.0,0.0,8.0
CLI001132,8.5,0.0,0.0,0.0,7.0
CLI001133,8.0,0.0,0.0,8.0,7.666666666666667
CLI001134,7.0,0.0,7.0,8.0,0.0
CLI001135,9.0,0.0,7.0,0.0,0.0
CLI001136,0.0,0.0,9.0,0.0,8.0
CLI001137,0.0,0.0,0.0,0.0,8.0
CLI001138,0.0,0.0,7.5,9.0,0.0
CLI001139,0.0,0.0,0.0,9.0,7.0
CLI001140,0.0,0.0,0.0,0.0,9.0
CLI001141,9.0,8.0,0.0,0.0,8.0
CLI001142,0.0,0.0,0.0,0.0,8.0
CLI001143,0.0,0.0,9.0,7.0,9.0
CLI001144,8.0,0.0,0.0,8.5,0.0
CLI001145,0.0,8.5,0.0,0.0,0.0
CLI001146,0.0,0.0,0.0,10.0,9.0
CLI001147,0.0,0.0,9.0,0.0,8.0
CLI001148,0.0,0.0,0.0,7.0,0.0
CLI001150,0.0,7.0,0.0,0.0,0.0
CLI001151,0.0,0.0,9.0,0.0,0.0
CLI001152,0.0,0.0,8.0,0.0,8.0
CLI001153,7.0,8.0,8.5,0.0,0.0
CLI001154,0.0,8.0,8.0,8.5,8.0
CLI001155,0.0,9.0,0.0,9.0,0.0
CLI001156,0.0,7.0,7.0,8.0,9.0
CLI001157,0.0,0.0,8.666666666666666,0.0,8.0
CLI001158,0.0,8.5,9.0,8.0,0.0
CLI001159,9.0,9.5,8.0,8.0,0.0
CLI001160,8.0,0.0,0.0,0.0,0.0
CLI001161,0.0,0.0,9.0,8.0,0.0
CLI001163,0.0,7.5,0.0,0.0,0.0
CLI001164,9.0,0.0,0.0,0.0,0.0
CLI001165,0.0,0.0,10.0,0.0,0.0
